recall,precision
0.9951395082749984,0.4277195326189024
0.9951304990224961,0.4280703862095426
0.9951214897699938,0.42844425653398294
0.9951169851437426,0.42880574562042023
0.9951034712649891,0.42917897109107866
0.995098966638738,0.4295400410278348
0.9950944620124869,0.42991176207287124
0.9950809481337334,0.43030118862565886
0.995071938881231,0.4307016791321234
0.9950539203762264,0.43105191059560005
0.9950404064974729,0.4314131033432157
0.9950043694874636,0.43180058802370863
0.9949773417299567,0.4321952479439912
0.9949638278512032,0.4325990689002094
0.9949503139724497,0.43296376303068557
0.9949368000936962,0.43333928462819776
0.9949322954674451,0.43373728209448514
0.9948962584574358,0.43410519033046174
0.9948962584574358,0.4345057288551733
0.9948962584574358,0.4348898799854289
0.9948917538311847,0.43526158854910835
0.9948782399524312,0.43565233343261855
0.9948647260736777,0.43602485207801517
0.9948602214474265,0.43643905350233386
0.9948331936899195,0.4368372435264727
0.9948241844374173,0.43725622190983426
0.9948241844374173,0.43745889754296446
0.9948151751849149,0.4376621343369065
0.9948061659324126,0.4378655637463865
0.9947971566799103,0.4380700550267993
0.9947791381749056,0.438269902099512
0.9947791381749056,0.438450893539632
0.9947656242961521,0.4386495999491494
0.9947521104173986,0.43885023618886365
0.9947431011648964,0.43906090628746625
0.9947385965386452,0.4392694027594328
0.9947385965386452,0.43949058530148727
0.9947385965386452,0.4396795973263938
0.9947385965386452,0.4398731529693918
0.994734091912394,0.4400815493580878
0.9947250826598917,0.44025479484827945
0.9947160734073894,0.4404580487649199
0.9947115687811382,0.44064678215302705
0.994702559528636,0.4408539251368073
0.9946935502761336,0.44105069518374784
0.9946935502761336,0.44125428633090075
0.9946935502761336,0.44145541783286685
0.9946890456498825,0.4416441326122436
0.9946800363973801,0.44184427106990853
0.994675531771129,0.4420501363314235
0.994675531771129,0.4422457975914135
0.9946575132661243,0.44245223472362766
0.9946575132661243,0.44265091784592375
0.9946575132661243,0.4428524440237142
0.994648504013622,0.44306169787544847
0.9946439993873708,0.4432687115185022
0.9946349901348686,0.44346322398203675
0.9946214762561151,0.44365946724696037
0.9946214762561151,0.4438619203460836
0.9946034577511104,0.44405472751881936
0.9945944484986081,0.44425977830673674
0.9945899438723569,0.44448224631700156
0.9945854392461058,0.4446906085916211
0.9945764299936034,0.4449159800181763
0.9945719253673523,0.4451274462564489
0.9945629161148499,0.4453218285087295
0.9945494022360964,0.4455539254167785
0.9945403929835942,0.445764888307409
0.9945223744785895,0.4459594031466702
0.9945178698523384,0.44617187894710253
0.994508860599836,0.446380732284786
0.994508860599836,0.4465811836146021
0.994508860599836,0.4467980903694799
0.994508860599836,0.447011587577016
0.9945043559735849,0.44722779297072823
0.9945043559735849,0.4474516774320383
0.9944953467210825,0.447673546194495
0.9944908420948314,0.4478958505356994
0.9944863374685803,0.4481010962513117
0.9944863374685803,0.44832768109172877
0.994481832842329,0.44855702025291766
0.9944773282160779,0.4487637895952206
0.9944773282160779,0.4489956131163145
0.9944728235898268,0.44922107096637665
0.9944593097110733,0.4494079184419614
0.9944548050848221,0.4496292177625161
0.994450300458571,0.44982782158648654
0.994450300458571,0.45004332004851844
0.9944457958323198,0.4502312737596058
0.9944457958323198,0.450430616737841
0.9944367865798175,0.4506490510728378
0.9944322819535664,0.4508623770768021
0.9944322819535664,0.4510862457906954
0.9944277773273151,0.4512926082352412
0.994423272701064,0.45150654896795467
0.9944187680748129,0.4517243919507913
0.9944142634485617,0.45193041933060235
0.9944142634485617,0.4521766560221875
0.9944097588223105,0.4524090583051542
0.9943917403173059,0.4526067808286586
0.9943872356910547,0.45283963280168216
0.9943827310648036,0.453069936887475
0.9943827310648036,0.4533127705538808
0.9943737218123012,0.4535340502381236
0.9943737218123012,0.45377551838474867
0.9943737218123012,0.4540172437906722
0.994364712559799,0.4542513720575616
0.9943557033072966,0.45446516071119747
0.9943421894285431,0.4546920799971986
0.9943331801760408,0.45490816763939723
0.9943331801760408,0.45514172661722163
0.9943286755497897,0.4553762808650571
0.9943106570447849,0.4556086485370762
0.9943106570447849,0.4558325778492763
0.9943016477922827,0.45604599942975915
0.9942971431660315,0.4562786688357998
0.9942926385397803,0.4565078012541571
0.9942791246610269,0.4567377530201009
0.9942701154085245,0.45700028986707525
0.9942611061560223,0.45721861438233435
0.994256601529771,0.4574439643112507
0.9942520969035199,0.45766764053936926
0.9942430876510175,0.4578828137317545
0.9942430876510175,0.45812516475328
0.9942385830247664,0.45834856212516406
0.9942295737722641,0.45858820498329483
0.9942250691460129,0.4588244587745667
0.9942205645197618,0.45904854607207557
0.9942160598935106,0.4592795443620632
0.9942115552672595,0.45952608490163377
0.9942070506410083,0.4597633148420884
0.994198041388506,0.4600332248765531
0.994198041388506,0.46027882920928875
0.9941935367622549,0.46050819590038056
0.9941890321360036,0.46075029748857016
0.9941800228835014,0.460991530114568
0.9941800228835014,0.4612400913694339
0.9941755182572501,0.4614752504438046
0.9941755182572501,0.4617214369994728
0.9941665090047479,0.46195306351412446
0.9941394812472409,0.4621862290522683
0.9941349766209897,0.4624427164203499
0.9941304719947386,0.4626810599119885
0.9941169581159851,0.4629144851657941
0.9941079488634827,0.46314053124980326
0.9940989396109805,0.4633648564661616
0.9940989396109805,0.4636091871440486
0.9940944349847293,0.46386239860767503
0.9940809211059758,0.46407069150065927
0.9940583979747201,0.4642984133797053
0.9940493887222177,0.4645199723822034
0.9940358748434642,0.4647562804333541
0.9940268655909619,0.4650037614502972
0.9940268655909619,0.46524101376950466
0.9940088470859573,0.4654838172103119
0.9939863239547014,0.46574541555503024
0.9939773147021992,0.46597625951087246
0.993972810075948,0.4662153596511245
0.9939683054496968,0.466472457291202
0.9939638008234457,0.466736751706472
0.9939592961971945,0.46698256960728707
0.993945782318441,0.4672303499622023
0.9939322684396875,0.46745165998970384
0.9939007360559294,0.46769841253017974
0.9938827175509248,0.4679498191921441
0.9938782129246736,0.4681840269746656
0.9938737082984225,0.46844035100011255
0.993860194419669,0.46870167060383067
0.9938466805409155,0.4689702668922653
0.9938421759146644,0.4691885477563155
0.9938376712884132,0.4694070338928959
0.9938286620359109,0.4696835835130469
0.9938061389046551,0.46993205103627494
0.9937971296521527,0.47019420124295613
0.9937926250259016,0.47044172681813823
0.9937701018946458,0.4706880108555811
0.9937565880158923,0.47091269646444056
0.9937520833896412,0.4711458989609918
0.9937295602583853,0.47140201294954803
0.9937070371271296,0.47164228247181544
0.9937025325008784,0.471867138970173
0.9937025325008784,0.4721458841659176
0.9936980278746272,0.4723681900136617
0.9936845139958738,0.47259047243622154
0.9936664954908692,0.4728533946118361
0.9936619908646179,0.4730966709703986
0.9936574862383668,0.4733513730421515
0.993634963107111,0.4735784445279373
0.9936169446021064,0.4738394449098838
0.9936034307233529,0.47409779688339604
0.9935989260971018,0.4743627792545184
0.9935899168445994,0.4746371431952917
0.993580907592097,0.47489751451160067
0.9935673937133436,0.47515499851356535
0.9935448705820878,0.47540640855969063
0.9935313567033344,0.47567061624661944
0.9935178428245809,0.4759207471279249
0.9935133381983297,0.476159017603855
0.9935043289458274,0.4764118338287136
0.9934818058145716,0.4766666810752865
0.9934818058145716,0.4769656311905812
0.9934682919358181,0.4772130260737856
0.9934547780570646,0.4774513815372159
0.9934322549258088,0.47771151800819234
0.9934142364208042,0.4779969091850956
0.9934052271683018,0.4782548350299492
0.9933917132895483,0.4784984149646432
0.9933781994107949,0.4787516038061495
0.9933646855320414,0.47901443205811056
0.9933286485220322,0.47928023091033967
0.9933196392695298,0.4795343638277329
0.9933196392695298,0.47978477123784824
0.9933196392695298,0.4800354403044209
0.993297116138274,0.48030791146891805
0.9932836022595205,0.480558879103492
0.9932745930070183,0.48081963566902314
0.9932565745020135,0.4810805149922437
0.9932520698757624,0.4813240690412418
0.9932295467445066,0.4815475670481349
0.9932160328657531,0.4817851274341852
0.9932025189869996,0.48201239107527777
0.9931935097344974,0.48224522693519917
0.9931709866032415,0.4825065708414397
0.9931574727244881,0.48280853430738135
0.9931349495932322,0.48307368697824227
0.9931214357144788,0.4832969070944576
0.9931079218357253,0.4835574584193314
0.993071884825716,0.48379670777016276
0.9930583709469625,0.4840482526633819
0.993044857068209,0.4842809158829642
0.9930403524419579,0.4845544145316429
0.9930268385632044,0.4848270250060481
0.993017829310702,0.4851000154039126
0.9930043154319486,0.4853679104658357
0.992986296926944,0.4856403251745941
0.9929637737956881,0.48590442474754936
0.9929367460381812,0.48614731790372595
0.9929277367856789,0.48642290793617166
0.9929142229069254,0.4866697430213483
0.9929052136544231,0.4869276497604231
0.9928916997756696,0.48718362439189355
0.992873681270665,0.48744844363354894
0.9928646720181626,0.4877115109298626
0.9928601673919115,0.48796627768221057
0.9928511581394092,0.4882472171457053
0.9928196257556511,0.4885163200801486
0.9928016072506464,0.48875120027853114
0.9927790841193906,0.4890133907274482
0.9927520563618837,0.4892747406933788
0.9927250286043767,0.48953964671595107
0.992707010099372,0.48979732447864227
0.9926889915943674,0.49004874447399555
0.9926754777156139,0.490324475505804
0.9926439453318558,0.49057305244317007
0.9926259268268511,0.49083951271776344
0.9925898898168419,0.49109188485642713
0.9925808805643396,0.49133819289439706
0.9925673666855861,0.49160884406862854
0.9925583574330837,0.49185458344308475
0.9925268250493257,0.4921410654736245
0.9925178157968233,0.4924357727938136
0.9925178157968233,0.4927275980052329
0.9924817787868141,0.4930018684060371
0.9924637602818094,0.4933064052070995
0.9924547510293071,0.4935616260366589
0.9924412371505537,0.49382372916307105
0.9924322278980513,0.4940772801686439
0.9924006955142932,0.49433429668988293
0.9923511446255304,0.49461481985410505
0.9923331261205258,0.4948836206218732
0.9922925844842654,0.49517153634160704
0.992283575231763,0.495457725016363
0.9922610521005072,0.4957408453493632
0.9922565474742561,0.49602549090254006
0.9922385289692515,0.49632495425908735
0.9922295197167491,0.4966158632817784
0.9922205104642468,0.4969138448349764
0.9922069965854933,0.49718075237119264
0.9921709595754841,0.497451266913447
0.9921574456967306,0.4977277709104961
0.9921214086867213,0.49801130132572374
0.9921033901817167,0.4983245203784027
0.9920898763029632,0.4986189596464537
0.9920673531717074,0.4988922717264251
0.9920358207879493,0.4991613628533609
0.9920087930304423,0.4994205705395838
0.9919682513941819,0.4996970652773271
0.9919502328891772,0.4999761599327937
0.9919277097579214,0.5002612603197827
0.9919006820004145,0.500554666472685
0.9918916727479121,0.5008598100229282
0.9918826634954098,0.5011311135892943
0.9918421218591493,0.5013924849081051
0.99180608484914,0.5016758605447059
0.9917745524653819,0.5019469801289476
0.9917565339603773,0.5022286905701524
0.991720496950368,0.5025268318960597
0.9917024784453634,0.5028172584774699
0.9916754506878565,0.5031207077413207
0.991661936809103,0.5034060739937847
0.9916258997990937,0.5036768743593498
0.9915943674153356,0.5039871970108042
0.9915718442840797,0.5042770874569313
0.9915628350315774,0.5045626356699315
0.9915538257790751,0.5048519863213206
0.9915313026478193,0.5051417450952044
0.9914997702640612,0.5054202937819896
0.9914862563853077,0.5057106817664858
0.9914637332540519,0.5060282236742276
0.9914412101227961,0.5063205526659045
0.991409677739038,0.5066039646806434
0.9913781453552799,0.5069192356594004
0.9913330990927682,0.5072209904257918
0.9913195852140148,0.5075111849084452
0.9912880528302567,0.5078124098590282
0.9912565204464986,0.5081456918469187
0.9912294926889916,0.508432398710706
0.9912159788102382,0.5087393186105871
0.9912024649314847,0.5090265986240337
0.9911709325477265,0.5093249940395036
0.9911619232952242,0.5096353394604209
0.9911168770327126,0.5099818974528951
0.9910943539014568,0.5102943939214718
0.9910628215176986,0.5105943512265312
0.9910357937601917,0.5108993755529805
0.9910087660026847,0.5111976540461662
0.9909907474976801,0.5115449544014994
0.990959215113922,0.5118988614231164
0.9909231781039127,0.5121793916590609
0.9908781318414012,0.5124603660880485
0.990846599457643,0.5128012645066232
0.9908060578213825,0.5131080463202292
0.9907835346901268,0.5134353443748031
0.990761011558871,0.5137570747500041
0.9907474976801175,0.514092309418403
0.9907204699226105,0.5144065358590477
0.9907024514176059,0.5147186167449131
0.9906709190338477,0.5150325052458034
0.9906258727713362,0.5153506356552815
0.9906168635188338,0.515672228019369
0.9905853311350757,0.5159982354542297
0.9905402848725641,0.5163176320590577
0.9905042478625549,0.5166688597315688
0.9904727154787967,0.5169937667968484
0.990450192347541,0.5173140719478625
0.9904321738425362,0.5176395804640322
0.990423164590034,0.5179555798460277
0.9903691090750201,0.5182667238704993
0.9903465859437642,0.5186057976963014
0.9903195581862573,0.5189160226784559
0.9902790165499968,0.5192244557656834
0.9902700072974945,0.5195301791369287
0.9902339702874853,0.5198454364009573
0.990197933277476,0.520152483536558
0.9901618962674666,0.5204438961906093
0.9901258592574574,0.5207627992048844
0.9901033361262016,0.5210830520047035
0.9900943268736992,0.5214058826738909
0.99005828986369,0.5217545092416308
0.9900222528536807,0.5220552604824841
0.9899952250961738,0.5223847249061707
0.9899727019649179,0.522740625334491
0.9899366649549087,0.5230537810485829
0.989918646449904,0.5233718756326137
0.9898916186923971,0.5236768669467553
0.9898916186923971,0.523986542070337
0.9898690955611413,0.5243034181304549
0.9898420678036344,0.524637092923312
0.9898105354198762,0.524962550798319
0.9897835076623692,0.5252870568041368
0.9897564799048623,0.5256031806025347
0.9897249475211042,0.525918567632908
0.9897024243898483,0.5262378834366849
0.9896618827535879,0.5265770419034517
0.9896303503698298,0.5268873422518119
0.989607827238574,0.5272129495194326
0.9895853041073183,0.5275250396816821
0.9895132300872996,0.5278389853926726
0.9894907069560439,0.5281645607665396
0.9894726884510392,0.5284929588647568
0.9894456606935322,0.5288220551378446
0.9894321468147788,0.5291498834004664
0.989409623683523,0.5294988344145434
0.9893645774210114,0.5298259749407774
0.9893420542897555,0.5301413047151458
0.9893150265322486,0.5304738279900776
0.9892789895222394,0.5307916896275028
0.98924295251223,0.5310996800429512
0.9892159247547231,0.5314321806869414
0.9891888969972161,0.5317393631060626
0.9891663738659603,0.5320416059932789
0.9891438507347046,0.5323532406576835
0.9891123183509464,0.5326423135981138
0.9890897952196906,0.5329792631034709
0.989044748957179,0.5332915564558635
0.9890222258259233,0.5335904595949654
0.9889997026946674,0.5339169767272197
0.9889456471796535,0.5342255748874559
0.9888915916646396,0.5345645011651776
0.9888285268971233,0.5348416774683988
0.9887564528771048,0.535173012405399
0.988706901988342,0.5354947947798974
0.9886843788570863,0.5357910951296379
0.9886528464733281,0.5361208277964512
0.9886078002108165,0.5364279202098147
0.9885762678270584,0.5367676733088582
0.9885132030595422,0.5370657712470448
0.9884726614232817,0.5374093847962382
0.9884321197870213,0.5377587381567404
0.988396082777012,0.5380582448086788
0.9883780642720074,0.5383520705848869
0.9883465318882493,0.5386811816235539
0.9883240087569934,0.53897060991068
0.9883014856257376,0.5392815707712274
0.9882744578682306,0.5396262799432312
0.9882474301107237,0.5399262657386716
0.9882204023532167,0.540242566028443
0.988170851464454,0.540557589855551
0.9881438237069471,0.5408973448534343
0.9881122913231889,0.5412003592294331
0.9880717496869285,0.5415014688819216
0.988031208050668,0.5418310454117641
0.9880041802931611,0.5421564047232378
0.9879681432831517,0.5424839349582234
0.9879230970206402,0.5428190264982946
0.9878870600106309,0.5431218516739065
0.9878555276268728,0.5434692638439711
0.9878194906168635,0.5437917378571199
0.987778948980603,0.5441256386523969
0.9877564258493473,0.5444874851013111
0.9877248934655891,0.5448353832774258
0.9876978657080822,0.5451835238772496
0.9876438101930682,0.5455076992742355
0.9875987639305567,0.5458617375672863
0.9875717361730497,0.5461840485906615
0.9875311945367893,0.5465224404119373
0.9874996621530312,0.5469031052522596
0.9874726343955242,0.5472021207817137
0.9874365973855149,0.54751836467588
0.9873870464967521,0.5478288687723999
0.9873329909817382,0.5481235479910073
0.9873104678504825,0.5484566781357523
0.9872474030829662,0.5488047958412003
0.9872293845779616,0.5491165387159495
0.9871888429417012,0.549479480081839
0.987157310557943,0.5498327742414625
0.987130282800436,0.5501393317098888
0.9870897411641756,0.5504414775367689
0.9870491995279151,0.5507827424641557
0.9870086578916547,0.5511064384202504
0.9869816301341477,0.5514075610161217
0.9869050514878781,0.5517410717658525
0.9868600052253664,0.5520982439870163
0.9868374820941106,0.5524476229863724
0.9867654080740921,0.552794811618341
0.9867428849428362,0.5531870296479621
0.9867023433065758,0.5535571229646777
0.9866572970440642,0.5539070027387838
0.9866302692865573,0.5542688821293545
0.9865987369027992,0.5545809731925141
0.9865311675090318,0.5549055030924648
0.9864951304990225,0.5552735469442917
0.9864681027415155,0.5556203949905616
0.9864365703577574,0.5559736260165079
0.986396028721497,0.5562883287520896
0.9863735055902412,0.5566404661189295
0.9863419732064831,0.5569525592468898
0.9863014315702227,0.5573109953827435
0.9862518806814599,0.5576477839726757
0.9861888159139436,0.5579859004878248
0.9861527789039344,0.5583312292621468
0.9861032280151716,0.5587092789398997
0.9860626863789111,0.5590544343819754
0.9860086308638972,0.5594123931077841
0.9859725938538879,0.559778216525324
0.9859320522176275,0.5601520211908326
0.9859095290863717,0.5604791829919743
0.9858644828238601,0.5608686626910194
0.9857969134300927,0.5612271851830956
0.98574736254133,0.5615993635395414
0.9857248394100742,0.5619817094311227
0.9856933070263161,0.5623218796658211
0.9856752885213114,0.5627150550077922
0.9856347468850509,0.5630785383968069
0.9855897006225394,0.5634486523792601
0.9855446543600277,0.5638091163979714
0.9854996080975161,0.5641962637067908
0.9854545618350046,0.5645708652374648
0.9854230294512464,0.564915814481975
0.9853734785624837,0.565253792743463
0.9853329369262233,0.5656134689328648
0.9852788814112093,0.5660024842148846
0.9852383397749489,0.5663485141951589
0.985184284259935,0.5666930961931117
0.9851347333711722,0.567033377324784
0.9850761732299071,0.5673644965532272
0.9850356315936467,0.5676931624064757
0.9849725668261304,0.5680549926738785
0.9849410344423724,0.5683882439184166
0.984904997432363,0.568791802267956
0.9848644557961026,0.5691459452705235
0.9848239141598422,0.5694842406876791
0.9848058956548376,0.5698612497686627
0.9847563447660748,0.57022200079817
0.9847203077560654,0.5705910757866437
0.9846662522410515,0.5709830186165697
0.98462120597854,0.5713434333929299
0.9846031874735354,0.5716796568499242
0.9845446273322702,0.5720496244143743
0.9844905718172563,0.5724062428793304
0.9844635440597493,0.5727775695643855
0.9844094885447354,0.573115625991655
0.9843644422822239,0.5734518429878289
0.9843284052722145,0.5737696308958332
0.9843193960197122,0.574141269762028
0.9842338081209402,0.5744958890206482
0.9841752479796751,0.5748441076643777
0.9840986693334054,0.5751701441453301
0.9840356045658891,0.5755196669915957
0.983972539798373,0.5758575145720138
0.9839229889096102,0.5762006763779486
0.9838869518996008,0.5765552449509148
0.9838464102633404,0.5768923966042779
0.9838283917583358,0.5772584426465652
0.9837878501220754,0.5776209090861003
0.9837337946070615,0.578001926823071
0.9836887483445499,0.578361213225557
0.9836437020820382,0.5787194457769379
0.9836301882032847,0.5790936478974837
0.983580637314522,0.5794040615521785
0.9835491049307639,0.5797624042102356
0.9834905447894988,0.5801253095539235
0.9834364892744849,0.5804419842497913
0.9833869383857221,0.5807895114904305
0.9833328828707082,0.5811487520798669
0.9832653134769408,0.5814633080800009
0.9832067533356758,0.5817820283179802
0.9831391839419084,0.5821625673184901
0.9831121561844014,0.582514813430844
0.9830535960431362,0.5828581501374136
0.9830085497806247,0.5831850129613299
0.9829499896393596,0.5834808464669045
0.9828644017405875,0.5838109457528616
0.9828238601043271,0.584152610441767
0.9827788138418155,0.5844763660133521
0.982733767579304,0.5847973751789285
0.9826842166905412,0.5851192232384733
0.9826076380442714,0.585491351821432
0.9825625917817599,0.5858308870333118
0.9824995270142436,0.5861396196296267
0.9824409668729785,0.5864403680579083
0.9824049298629692,0.5868070130121726
0.9823463697217042,0.5871685859758051
0.9823058280854438,0.5875271783790774
0.9822697910754344,0.5878619916211509
0.9822067263079183,0.588225455310631
0.9821571754191555,0.5885339624474989
0.9821211384091462,0.5888700123972634
0.9820400551366253,0.5891476010571888
0.9819859996216114,0.589465629039149
0.981891402470337,0.5897692590748718
0.9818508608340766,0.5901105416622672
0.9817877960665603,0.5904355034458845
0.9817427498040487,0.5908133473215085
0.9816886942890348,0.5911574184588008
0.981639143400272,0.5914917987845427
0.9815625647540024,0.5917894010705934
0.9815130138652396,0.5921100902472628
0.9814769768552303,0.5924747585989357
0.9814003982089606,0.5927928320132345
0.9813508473201978,0.5931260175661179
0.9813058010576863,0.5934558689321314
0.9812202131589142,0.5937810077308066
0.9811706622701515,0.5940943507386153
0.9811211113813887,0.5943885905161121
0.9810715604926259,0.5946652905311501
0.9810130003513609,0.5949563164882719
0.9809679540888493,0.5953095612999169
0.9808913754425795,0.5956213004803221
0.9808418245538167,0.5959286333991094
0.9807832644125517,0.5962487984817739
0.9807517320287936,0.596590691123521
0.9806976765137797,0.5969422029190555
0.9806346117462634,0.5972264135414667
0.9806030793625053,0.5975580297340624
0.9805445192212402,0.5978899778065877
0.9805129868374821,0.5982108749123989
0.980454426696217,0.5985485565314956
0.9803958665549519,0.5988322822773247
0.9803328017874356,0.5991234542070895
0.9802967647774264,0.5994496368098768
0.980229195383659,0.599773436380274
0.9801976629999009,0.600075010065689
0.9801571213636404,0.600363105601373
0.9800985612223754,0.6006703071596976
0.9800445057073615,0.6009756420951444
0.9799904501923475,0.6012879688234156
0.9799363946773336,0.6016172924179739
0.9799003576673243,0.6018847982114892
0.9798553114048127,0.6021786974877155
0.9798237790210547,0.6024712080168847
0.9797607142535384,0.6027529749533042
0.9796886402335199,0.6030830065830703
0.9796300800922547,0.6033230038534416
0.9795715199509897,0.6036319121945533
0.9795084551834734,0.6038897559946012
0.9794183626584503,0.6041798659508486
0.979355297890934,0.6044735451942058
0.9792967377496689,0.6047535064342582
0.9792246637296503,0.6050489868626141
0.9791525897096318,0.6053397422865593
0.9790940295683667,0.6056324292393684
0.9790219555483481,0.6059288956295792
0.9789679000333342,0.6062199435412785
0.9788958260133157,0.6065458463238926
0.9788102381145436,0.6068485154847052
0.9787696964782832,0.607184574542406
0.9787246502157716,0.607457090694573
0.9786570808220042,0.6077583915898073
0.9785624836707298,0.6080313259216964
0.9784859050244601,0.6082612506405536
0.9784408587619485,0.6085399780911264
0.97836878474193,0.6087833974279916
0.9783372523581718,0.6090454544179877
0.9782877014694091,0.6093290125275311
0.9782066181968883,0.6096325742262948
0.9781390488031209,0.6098798165369524
0.9780804886618557,0.6101414862377587
0.9780264331468418,0.6104165202356018
0.9779633683793255,0.6107051033210125
0.9779093128643116,0.6109394435720357
0.9778687712280512,0.6112254580368682
0.9778237249655396,0.6115175605894566
0.9777651648242746,0.6118135848333324
0.9777111093092606,0.6121162041045397
0.9776705676730002,0.6123982449457541
0.9775759705217258,0.612665718092915
0.9775084011279584,0.6129417679757762
0.9774723641179491,0.6132205573987306
0.9773957854716794,0.6135140713847441
0.9773372253304143,0.6138365954268448
0.9772786651891493,0.6141316809289397
0.9772065911691307,0.6144220692780469
0.9771480310278656,0.6147108248342935
0.9770894708866006,0.6149981428818504
0.9770083876140797,0.6152349290277195
0.9769273043415588,0.6154963914029397
0.9768597349477914,0.6157981122002749
0.9767966701802752,0.616110014064298
0.9766885591502473,0.6163973481316382
0.9766299990089822,0.6166636801401676
0.9765759434939683,0.6169594554214536
0.9764903555951963,0.617240888382688
0.9764227862014289,0.6175146715286878
0.9763777399389173,0.6178241189414756
0.9763191797976521,0.6181059584140175
0.9762606196563871,0.6183986760257947
0.9761840410101174,0.6186502612121385
0.9761299854951034,0.6189004624010008
0.9760759299800895,0.6191845097428482
0.9759948467075686,0.6194605505426516
0.9759317819400525,0.619730597930713
0.9758506986675316,0.6199752734515858
0.9757831292737642,0.6202554117512312
0.9757380830112525,0.6205359444918725
0.9756840274962386,0.6208128039989567
0.975607448849969,0.6210506695724486
0.9755533933349549,0.6213298369836524
0.9754723100624341,0.621588495321201
0.9754002360424155,0.6218728011602694
0.9753371712748993,0.6221345531655681
0.9752921250123877,0.6223776424797484
0.9752335648711227,0.6226535020233017
0.975161490851104,0.622919214445004
0.9750939214573366,0.6231916602610055
0.9750308566898205,0.6235355121206447
0.9749497734172996,0.6238125158523369
0.9749047271547879,0.6241236810155639
0.9748371577610205,0.6244081470132523
0.9747831022460066,0.624703375885542
0.9747335513572439,0.6249747277821102
0.9746659819634765,0.6252600795265397
0.9746209357009649,0.625498699045967
0.9745713848122022,0.6257364403862895
0.9744722830346766,0.6259787836172023
0.9744092182671604,0.626244524670467
0.974341648873393,0.626540295342761
0.9742650702271233,0.626776094056551
0.9741929962071046,0.6269750155102135
0.9741299314395885,0.6272581187854599
0.9740398389145652,0.6275259230883082
0.9739542510157932,0.6278023780833055
0.973891186248277,0.6280498609969294
0.9738326261070119,0.6282986514764008
0.9737740659657468,0.6285293938063519
0.9736884780669748,0.6287959227012104
0.9735893762894493,0.6290521622203724
0.9735623485319423,0.6293094411703044
0.973494779138175,0.6295425613418745
0.9734542375019145,0.6297988791322163
0.9733506310981378,0.6300366513976808
0.9733055848356262,0.6303309654739851
0.9732785570781193,0.6306041263531479
0.9732515293206123,0.6308333309001936
0.9732245015631054,0.6311217052701072
0.9731614367955891,0.6313888239420155
0.973102876654324,0.631653586591656
0.9730443165130589,0.6319093603091532
0.9730037748767985,0.6321308270632684
0.9729271962305287,0.6323531133986813
0.9728821499680171,0.6325868300655509
0.9728325990792543,0.6328419177223165
0.9727605250592358,0.6330658755309824
0.9727334973017289,0.6333342132045202
0.972679441786715,0.6335814698641753
0.9726208816454499,0.6338799739303518
0.9725443029991802,0.6341409685160327
0.9724992567366686,0.634378048637149
0.9724587151004082,0.6346294614116008
0.9723821364541384,0.634898645866422
0.9723325855653756,0.635142769708811
0.9722334837878501,0.6353547247571386
0.9721749236465851,0.6356046014383913
0.9721208681315712,0.6358239297604666
0.9720713172428084,0.6360613795664759
0.9720217663540456,0.636332806454657
0.9719406830815247,0.6365951094011849
0.9718866275665108,0.6368114710066647
0.9718235627989946,0.6370653634336843
0.9717469841527249,0.6372654440610672
0.9716704055064551,0.6374882893426368
0.9716073407389388,0.637750365162061
0.9715352667189203,0.6379765781915098
0.9714361649413948,0.6382645601614804
0.9713821094263809,0.6385068413245018
0.9713370631638693,0.6387741801700388
0.9712379613863438,0.6389664349176432
0.9712109336288368,0.639210070679759
0.9711388596088183,0.6394299357862111
0.9710848040938044,0.6396618538102274
0.971017234700037,0.63987556326029
0.9709496653062696,0.6401103551499565
0.9708911051650044,0.6403151487063395
0.9708370496499905,0.6405402031706027
0.9707559663774696,0.6407533167224657
0.970706415488707,0.6410007763721113
0.9706568645999442,0.6412160131409408
0.9705847905799256,0.6414165319615741
0.9705532581961674,0.641693694659626
0.9704766795498977,0.6418954149050594
0.9704181194086327,0.6421398401707389
0.9703550546411164,0.6423546812425265
0.9703009991261025,0.642604415274463
0.9702559528635909,0.6428641780754457
0.970201897348577,0.6430855590224386
0.9701658603385677,0.643317143693508
0.970089281692298,0.6435508645266171
0.9699991891672748,0.6437931457170448
0.9699316197735074,0.6440313462746389
0.9698550411272376,0.6442656995289991
0.969805490238475,0.6445105047928679
0.9697289115922052,0.6447259658580413
0.9696613421984378,0.6449553269135122
0.9695892681784193,0.6451954233848607
0.9695352126634054,0.6454864443378119
0.9695171941584007,0.6457262008340584
0.969499175653396,0.6459816551210786
0.969467643269638,0.6462438368175458
0.9693865599971171,0.6464498996671593
0.9693279998558519,0.6467255732876507
0.9692604304620845,0.6469604854082853
0.9692198888258241,0.6471727680975026
0.9691973656945683,0.6474615340633811
0.9691343009270521,0.6477117748534579
0.9690577222807824,0.6479317386406761
0.9690036667657684,0.648204061953836
0.968904564988243,0.6484249938953252
0.9688099678369686,0.6486530503914779
0.9687333891906988,0.6488503094102348
0.9686973521806895,0.6490533349832941
0.9686478012919268,0.6492866524752027
0.9686117642819175,0.6495390340861034
0.9685802318981594,0.6498083990135873
0.9685306810093967,0.6500914629537243
0.9684811301206339,0.6503334896172054
0.9683910375956107,0.6505799860185995
